transaction_id,customer_id,id_tiempo,id_geografia,id_pago,id_envio,quantity,total_amount,shipping_cost,monto_total_con_envio
TXN_542439,CUST_90694,1900,,3,3,4,680.77,9.23,690.0
TXN_621970,CUST_35750,1901,,1,2,3,587.86,18.06,605.92
TXN_122911,CUST_71846,1902,,4,1,3,617.75,22.83,640.58
TXN_511948,CUST_79484,1903,,4,2,1,110.58,20.3,130.88
TXN_223974,CUST_53649,1904,,4,2,2,439.69,5.21,444.9
TXN_863419,CUST_50150,1905,,1,3,4,620.96,12.85,633.8100000000001
TXN_571845,CUST_55598,1906,,3,4,2,67.66,7.37,75.03
TXN_451056,CUST_84259,1907,,4,2,3,130.64,19.7,150.33999999999997
TXN_831644,CUST_53056,1908,,5,4,8,490.61,13.6,504.21000000000004
TXN_933774,CUST_72105,1909,,2,1,1,90.67,22.36,113.03
TXN_710576,CUST_81574,1910,,2,3,6,251.99,15.99,267.98
TXN_427493,CUST_83493,1911,,4,2,3,202.53,15.62,218.15
TXN_111538,CUST_31333,1912,,1,2,1,147.28,14.23,161.51
TXN_502699,CUST_26415,1913,,2,3,2,291.57,8.2,299.77
TXN_383432,CUST_80526,1914,,3,4,3,82.18,20.37,102.55000000000001
TXN_269124,CUST_98401,1915,,4,2,4,1104.94,20.24,1125.18
TXN_599426,CUST_69694,1916,,2,3,4,1180.93,12.32,1193.25
TXN_580783,CUST_64111,1917,,1,3,4,475.04,7.39,482.43
TXN_486999,CUST_89727,1918,,2,2,3,552.33,10.1,562.4300000000001
TXN_420976,CUST_97000,1919,,3,1,3,434.72,15.97,450.69000000000005
TXN_608517,CUST_96922,1920,,2,3,1,119.26,9.31,128.57
TXN_189813,CUST_11653,1921,,2,3,1,86.63,13.64,100.27
TXN_679173,CUST_87380,1922,,3,1,2,542.53,22.6,565.13
TXN_850410,CUST_61899,1923,,6,4,19,1108.04,11.45,1119.49
TXN_634554,CUST_31124,1924,,3,1,3,136.03,19.89,155.92000000000002
TXN_797687,CUST_45011,1925,,3,3,18,540.32,17.5,557.82
TXN_987311,CUST_45444,1926,,4,1,4,146.13,21.08,167.20999999999998
TXN_756768,CUST_41247,1927,,4,3,2,475.93,20.84,496.77
TXN_489928,CUST_34638,1928,,3,2,2,203.32,16.06,219.38
TXN_634675,CUST_99166,1929,,1,2,1,128.95,20.95,149.89999999999998
TXN_865545,CUST_18126,1930,,3,1,4,1121.78,8.36,1130.1399999999999
TXN_878787,CUST_78144,1931,,3,3,5,478.74,16.91,495.65000000000003
TXN_511656,CUST_29436,1932,,1,2,1,237.13,13.03,250.16
TXN_502358,CUST_28209,1933,,3,3,6,233.49,14.07,247.56
TXN_988344,CUST_48026,1934,,2,2,4,1171.9,13.84,1185.74
TXN_976896,CUST_20278,1935,,2,1,2,137.73,18.65,156.38
TXN_753063,CUST_93380,1936,,3,3,3,148.96,17.27,166.23000000000002
TXN_469169,CUST_46487,1937,,3,3,7,449.67,16.12,465.79
TXN_988403,CUST_38914,1938,,3,3,17,1167.76,10.91,1178.67
TXN_248961,CUST_75631,1939,,1,2,1,68.32,5.22,73.53999999999999
TXN_578955,CUST_83865,1940,,3,2,2,110.71,17.68,128.39
TXN_604147,CUST_19729,1941,,6,3,11,711.43,22.36,733.79
TXN_266245,CUST_53807,1942,,1,3,3,449.63,19.76,469.39
TXN_842881,CUST_52839,1943,,2,3,1,282.82,21.16,303.98
TXN_811615,CUST_97499,1944,,1,1,3,623.11,18.01,641.12
TXN_548334,CUST_59712,1945,,4,1,4,373.43,18.84,392.27
TXN_150923,CUST_61652,1946,,2,1,1,271.07,10.49,281.56
TXN_839923,CUST_40099,1947,,1,1,3,601.47,10.24,611.71
TXN_228971,CUST_79877,1948,,4,2,3,792.81,5.63,798.4399999999999
TXN_494357,CUST_51666,1949,,2,2,1,263.34,6.23,269.57
TXN_756460,CUST_52430,1950,,3,3,18,916.85,17.4,934.25
TXN_572614,CUST_36464,1951,,3,3,4,564.48,22.41,586.89
TXN_350359,CUST_97656,1952,,3,3,1,224.68,15.41,240.09
TXN_479064,CUST_67761,1953,,3,2,1,237.99,18.46,256.45
TXN_881755,CUST_98050,1954,,6,4,11,1022.26,24.98,1047.24
TXN_823474,CUST_65103,1955,,2,1,4,1069.5,21.05,1090.55
TXN_619858,CUST_13362,1956,,4,1,2,449.45,21.15,470.59999999999997
TXN_987861,CUST_16671,1957,,2,3,2,322.33,15.28,337.60999999999996
TXN_774992,CUST_90090,1958,,1,1,4,1084.75,23.51,1108.26
TXN_789611,CUST_31512,1959,,5,4,7,421.93,16.02,437.95
TXN_186995,CUST_11775,1960,,4,1,1,48.21,7.65,55.86
TXN_202843,CUST_38183,1961,,3,4,4,255.17,18.05,273.21999999999997
TXN_572918,CUST_33490,1962,,3,2,4,629.28,9.27,638.55
TXN_206791,CUST_49428,1963,,3,1,4,876.22,24.19,900.4100000000001
TXN_128585,CUST_97921,1964,,4,3,2,375.01,9.9,384.90999999999997
TXN_354579,CUST_33607,1965,,2,4,19,1865.66,17.73,1883.39
TXN_339623,CUST_98675,1966,,2,1,3,653.13,7.89,661.02
TXN_688596,CUST_39100,1967,,2,3,3,597.92,22.54,620.4599999999999
TXN_475161,CUST_15723,1968,,4,2,2,586.8,19.18,605.9799999999999
TXN_449609,CUST_25443,1969,,6,4,18,452.4,16.21,468.60999999999996
TXN_631350,CUST_29486,1970,,4,2,3,296.92,7.81,304.73
TXN_719765,CUST_35463,1971,,2,4,10,625.91,6.87,632.78
TXN_950750,CUST_44932,1972,,3,3,2,543.85,21.56,565.41
TXN_585993,CUST_57478,1973,,3,2,1,96.44,15.05,111.49
TXN_500846,CUST_11563,1974,,2,2,3,169.45,20.14,189.58999999999997
TXN_646285,CUST_78852,1975,,1,3,4,632.85,9.86,642.71
TXN_523303,CUST_30221,1976,,6,4,9,625.6,16.87,642.47
TXN_147147,CUST_65360,1977,,3,2,3,765.79,20.57,786.36
TXN_321092,CUST_87658,1978,,3,2,1,112.44,7.82,120.25999999999999
TXN_631538,CUST_55341,1979,,6,3,9,885.98,12.96,898.94
TXN_258079,CUST_33714,1980,,2,2,2,446.97,5.58,452.55
TXN_571872,CUST_59419,1981,,4,1,1,140.35,11.47,151.82
TXN_708857,CUST_61538,1982,,4,2,3,676.88,23.15,700.03
TXN_805880,CUST_32560,1983,,2,1,3,610.3,6.03,616.3299999999999
TXN_715921,CUST_15398,1984,,1,2,4,707.31,6.59,713.9
TXN_752367,CUST_77010,1985,,6,3,15,495.03,7.12,502.15
TXN_307540,CUST_33580,1986,,3,2,3,745.1,9.89,754.99
TXN_916499,CUST_40923,1987,,3,2,3,740.78,14.49,755.27
TXN_774529,CUST_26880,1988,,1,1,2,120.38,6.26,126.64
TXN_889594,CUST_74761,1989,,3,1,1,229.43,9.54,238.97
TXN_581574,CUST_72295,1990,,2,2,4,187.29,14.83,202.12
TXN_309874,CUST_59539,1991,,2,4,2,112.95,19.39,132.34
TXN_974004,CUST_57888,1992,,3,1,3,272.33,15.17,287.5
TXN_634692,CUST_38005,1993,,4,2,3,834.11,8.7,842.8100000000001
TXN_273438,CUST_68666,1994,,4,1,2,276.09,14.73,290.82
TXN_704210,CUST_84587,1995,,1,2,2,595.81,7.9,603.7099999999999
TXN_280585,CUST_13342,1996,,1,3,3,510.74,13.26,524.0
TXN_875264,CUST_76541,1997,,2,3,4,1157.13,12.98,1170.1100000000001
TXN_821472,CUST_21247,1998,,2,1,1,210.94,12.05,222.99
TXN_313310,CUST_80061,1999,,2,3,18,1591.51,6.18,1597.69
TXN_364203,CUST_71001,2000,,4,1,3,612.54,16.43,628.9699999999999
TXN_580221,CUST_98277,2001,,3,1,1,213.31,20.68,233.99
TXN_528242,CUST_83834,2002,,1,1,1,43.42,5.3,48.72
TXN_718273,CUST_65019,2003,,6,4,5,77.62,17.04,94.66
TXN_544170,CUST_80915,2004,,4,3,1,114.94,20.0,134.94
TXN_990501,CUST_52837,2005,,3,3,1,84.41,7.75,92.16
TXN_405166,CUST_58781,2006,,2,1,1,265.02,7.89,272.90999999999997
TXN_734737,CUST_64277,2007,,3,3,4,150.81,6.6,157.41
TXN_535324,CUST_53358,2008,,5,3,6,341.22,6.67,347.89000000000004
TXN_324884,CUST_77764,2009,,3,1,4,173.04,17.69,190.73
TXN_418376,CUST_39846,2010,,2,4,18,1119.07,23.76,1142.83
TXN_755089,CUST_27157,2011,,3,3,5,134.79,7.47,142.26
TXN_634069,CUST_95632,2012,,4,2,3,310.05,6.54,316.59000000000003
TXN_841277,CUST_48507,2013,,6,4,11,914.01,13.73,927.74
TXN_924551,CUST_93615,2014,,5,4,5,138.27,20.44,158.71
TXN_142026,CUST_57951,2015,,1,2,1,126.07,16.94,143.01
TXN_757405,CUST_28199,2016,,2,3,12,824.61,24.76,849.37
TXN_343092,CUST_36308,2017,,2,2,2,388.77,7.57,396.34
TXN_117059,CUST_50457,2018,,2,1,3,827.45,21.2,848.6500000000001
TXN_426070,CUST_50340,2019,,1,1,2,57.78,15.71,73.49000000000001
TXN_713788,CUST_69367,2020,,3,4,11,530.85,20.48,551.33
TXN_318290,CUST_52630,2021,,4,3,2,248.41,7.25,255.66
TXN_683709,CUST_93419,2022,,2,3,1,41.12,22.36,63.48
TXN_272287,CUST_13243,2023,,6,4,15,1369.53,23.72,1393.25
TXN_980942,CUST_74637,2024,,2,2,1,235.6,17.78,253.38
TXN_832069,CUST_52521,2025,,5,4,4,117.26,16.86,134.12
TXN_428207,CUST_33000,2026,,3,2,1,39.28,14.5,53.78
TXN_787786,CUST_76149,2027,,3,3,4,474.39,11.16,485.55
TXN_265055,CUST_57825,2028,,3,3,4,179.41,13.54,192.95
TXN_842784,CUST_75568,2029,,2,4,1,53.62,18.41,72.03
TXN_311539,CUST_15927,2030,,4,2,2,500.44,22.45,522.89
TXN_780815,CUST_23992,2031,,3,3,4,105.6,12.69,118.28999999999999
TXN_612001,CUST_20955,2032,,1,1,2,118.1,15.47,133.57
TXN_609542,CUST_81099,2033,,3,1,1,63.58,17.87,81.45
TXN_840089,CUST_66028,2034,,3,1,2,562.12,12.22,574.34
TXN_476758,CUST_61995,2035,,2,2,3,796.46,16.69,813.1500000000001
TXN_794942,CUST_42622,2036,,2,4,4,227.85,6.44,234.29
TXN_459447,CUST_86625,2037,,3,3,1,96.65,24.84,121.49000000000001
TXN_691553,CUST_44671,2038,,4,1,4,468.46,16.94,485.4
TXN_236758,CUST_56659,2039,,1,3,1,58.28,10.62,68.9
TXN_596026,CUST_96421,2040,,2,2,2,108.48,5.53,114.01
TXN_766726,CUST_98016,2041,,3,3,4,815.33,12.29,827.62
TXN_887863,CUST_67725,2042,,6,4,5,438.02,14.05,452.07
TXN_531851,CUST_68624,2043,,2,1,2,52.42,12.32,64.74000000000001
TXN_919752,CUST_32334,2044,,5,4,1,15.45,14.23,29.68
TXN_755127,CUST_56580,2045,,4,3,3,196.8,9.53,206.33
TXN_886238,CUST_31318,2046,,4,1,1,291.02,14.39,305.40999999999997
TXN_426316,CUST_28557,2047,,6,3,8,444.92,21.24,466.16
TXN_217074,CUST_26971,2048,,3,1,4,846.87,12.45,859.32
TXN_899957,CUST_68476,2049,,2,4,6,381.61,17.91,399.52000000000004
TXN_550152,CUST_68801,2050,,2,1,4,1123.97,23.79,1147.76
TXN_947028,CUST_39802,2051,,1,2,3,97.12,13.52,110.64
TXN_398405,CUST_87661,2052,,1,1,3,171.0,16.52,187.52
TXN_136425,CUST_91897,2053,,3,1,1,90.55,12.51,103.06
TXN_335929,CUST_53600,2054,,2,2,3,348.28,5.34,353.61999999999995
TXN_480447,CUST_22905,2055,,1,2,1,259.08,8.68,267.76
TXN_494428,CUST_55848,2056,,5,4,12,537.02,14.27,551.29
TXN_319039,CUST_41284,2057,,4,1,2,388.5,13.93,402.43
TXN_107903,CUST_78794,2058,,2,2,1,292.08,8.74,300.82
TXN_305855,CUST_85872,2059,,2,3,3,448.21,23.78,471.99
TXN_758139,CUST_20241,2060,,4,3,3,307.75,14.94,322.69
TXN_989377,CUST_84469,2061,,4,3,3,617.05,17.79,634.8399999999999
TXN_352605,CUST_30287,2062,,1,2,2,403.56,11.5,415.06
TXN_240896,CUST_68803,2063,,5,4,14,214.18,13.8,227.98000000000002
TXN_187331,CUST_75291,2064,,3,3,1,217.07,19.05,236.12
TXN_587458,CUST_98977,2065,,3,3,18,1381.2,22.09,1403.29
TXN_904233,CUST_70683,2066,,1,3,4,398.47,21.2,419.67
TXN_281544,CUST_96344,2067,,2,3,4,1045.42,6.47,1051.89
TXN_364061,CUST_55953,2068,,3,4,10,675.03,21.64,696.67
TXN_252090,CUST_25629,2069,,3,1,2,248.09,10.1,258.19
TXN_168604,CUST_23469,2070,,3,2,1,29.48,9.3,38.78
TXN_418013,CUST_53328,2071,,4,3,1,53.6,11.37,64.97
TXN_913458,CUST_47584,2072,,4,2,2,426.51,18.1,444.61
TXN_188481,CUST_31277,2073,,2,3,2,214.71,24.13,238.84
TXN_557726,CUST_94012,2074,,3,1,3,145.22,24.88,170.1
TXN_769732,CUST_54382,2075,,2,1,2,269.15,13.13,282.28
TXN_763438,CUST_41614,2076,,2,1,1,54.45,5.15,59.6
TXN_127481,CUST_46011,2077,,4,1,1,89.45,13.86,103.31
TXN_240150,CUST_58292,2078,,2,3,2,418.58,24.13,442.71
TXN_371857,CUST_41087,2079,,3,4,5,116.86,9.72,126.58
TXN_360008,CUST_34411,2080,,4,2,2,345.06,5.95,351.01
TXN_716153,CUST_56805,2081,,2,1,3,108.32,9.19,117.50999999999999
TXN_899384,CUST_87249,2082,,3,3,1,266.73,10.27,277.0
TXN_493677,CUST_92949,2083,,4,3,3,300.79,20.92,321.71000000000004
TXN_733974,CUST_11625,2084,,4,1,2,322.6,13.31,335.91
TXN_646483,CUST_86143,2085,,1,3,3,364.75,12.21,376.96
TXN_415098,CUST_18101,2086,,3,2,2,186.23,12.96,199.19
TXN_322805,CUST_44677,2087,,3,1,4,1031.15,13.92,1045.0700000000002
TXN_344126,CUST_86880,2088,,3,2,3,671.12,6.15,677.27
TXN_659544,CUST_20951,2089,,2,3,3,84.14,14.34,98.48
TXN_338484,CUST_63932,2090,,2,4,15,660.87,7.06,667.93
TXN_792095,CUST_64170,2091,,1,2,3,386.8,19.56,406.36
TXN_761042,CUST_76669,2092,,1,2,3,352.03,17.87,369.9
TXN_949069,CUST_56703,2093,,2,3,1,267.06,16.04,283.1
TXN_793615,CUST_73797,2094,,3,4,7,212.79,14.84,227.63
TXN_810250,CUST_41167,2095,,4,2,2,585.1,22.91,608.01
TXN_477915,CUST_50898,2096,,1,3,2,335.51,13.66,349.17
TXN_861695,CUST_75095,2097,,2,2,4,848.48,13.28,861.76
TXN_612598,CUST_91287,2098,,3,3,4,711.26,11.26,722.52
TXN_527087,CUST_60808,2099,,2,3,2,523.66,14.49,538.15
TXN_591210,CUST_18782,2100,,3,2,1,79.91,8.83,88.74
TXN_588261,CUST_62741,2101,,2,3,3,388.84,7.78,396.61999999999995
TXN_655898,CUST_71859,2102,,3,2,4,475.52,22.61,498.13
TXN_871533,CUST_74079,2103,,6,4,6,298.16,5.49,303.65000000000003
TXN_719087,CUST_49925,2104,,3,1,2,121.71,6.68,128.39
TXN_916937,CUST_53149,2105,,2,1,1,79.75,16.54,96.28999999999999
TXN_176572,CUST_70443,2106,,3,2,1,110.31,5.51,115.82000000000001
TXN_960929,CUST_51841,2107,,5,4,5,313.36,16.93,330.29
TXN_284886,CUST_40392,2108,,3,2,1,36.12,15.58,51.699999999999996
TXN_612196,CUST_61616,2109,,1,1,4,141.08,10.83,151.91000000000003
TXN_345680,CUST_89379,2110,,1,3,4,674.91,20.67,695.5799999999999
TXN_328824,CUST_85156,2111,,3,1,1,199.34,6.9,206.24
TXN_706114,CUST_69542,2112,,2,3,2,122.43,20.31,142.74
TXN_898158,CUST_83497,2113,,4,2,3,827.0,18.17,845.17
TXN_486703,CUST_47096,2114,,4,1,4,1000.4,17.93,1018.3299999999999
TXN_730780,CUST_23444,2115,,1,3,2,320.1,21.29,341.39000000000004
TXN_815185,CUST_39109,2116,,5,3,17,896.02,11.21,907.23
TXN_699716,CUST_51943,2117,,3,4,13,511.33,5.0,516.3299999999999
TXN_143046,CUST_86123,2118,,1,1,2,261.53,13.75,275.28
TXN_236514,CUST_77368,2119,,2,3,1,282.47,19.31,301.78000000000003
TXN_456557,CUST_76722,2120,,3,2,2,383.98,17.62,401.6
TXN_152103,CUST_58814,2121,,3,3,1,225.32,14.94,240.26
TXN_111891,CUST_77776,2122,,1,3,3,267.53,9.15,276.67999999999995
TXN_557116,CUST_62480,2123,,3,3,3,123.52,14.98,138.5
TXN_734268,CUST_19858,2124,,2,3,15,693.57,15.66,709.23
TXN_265054,CUST_46370,2125,,3,2,4,322.36,19.5,341.86
TXN_200917,CUST_52594,2126,,4,1,1,51.13,12.54,63.67
TXN_914676,CUST_40778,2127,,2,2,4,741.83,10.06,751.89
TXN_988302,CUST_16725,2128,,1,1,4,311.28,17.83,329.10999999999996
TXN_529910,CUST_93292,2129,,2,3,3,247.99,16.41,264.40000000000003
TXN_933687,CUST_55904,2130,,4,3,4,842.18,6.83,849.01
TXN_597855,CUST_90327,2131,,2,4,14,738.78,15.17,753.9499999999999
TXN_139709,CUST_89734,2132,,6,3,1,95.75,9.79,105.53999999999999
TXN_500546,CUST_95188,2133,,2,1,2,238.73,11.36,250.08999999999997
TXN_251774,CUST_85208,2134,,4,1,2,342.27,23.03,365.29999999999995
TXN_571831,CUST_30812,2135,,3,2,4,819.14,22.24,841.38
TXN_285357,CUST_64362,2136,,1,3,4,1080.68,11.82,1092.5
TXN_976630,CUST_55776,2137,,1,1,2,243.85,20.26,264.11
TXN_430884,CUST_36562,2138,,4,3,1,217.03,8.22,225.25
TXN_432984,CUST_32036,2139,,4,3,3,691.41,11.73,703.14
TXN_787829,CUST_59522,2140,,3,4,6,469.74,10.37,480.11
TXN_622807,CUST_73719,2141,,4,1,4,570.0,5.77,575.77
TXN_363771,CUST_87004,2142,,6,4,4,79.71,11.54,91.25
TXN_123401,CUST_58080,2143,,3,1,3,833.98,6.71,840.69
TXN_561083,CUST_38902,2144,,2,1,4,1031.26,5.69,1036.95
TXN_460162,CUST_20043,2145,,1,1,1,148.67,7.84,156.51
TXN_911761,CUST_16429,2146,,3,1,1,100.55,17.96,118.50999999999999
TXN_155306,CUST_12063,2147,,1,1,1,281.99,13.48,295.47
TXN_533442,CUST_76160,2148,,2,3,10,99.24,11.7,110.94
TXN_758412,CUST_50468,2149,,5,3,11,998.99,14.99,1013.98
TXN_766838,CUST_79599,2150,,6,3,9,252.16,11.73,263.89
TXN_206377,CUST_90062,2151,,2,2,3,99.89,12.73,112.62
TXN_152377,CUST_86867,2152,,6,3,9,287.42,15.42,302.84000000000003
TXN_802600,CUST_64794,2153,,2,2,1,177.2,8.69,185.89
TXN_299504,CUST_45892,2154,,1,1,4,455.76,10.6,466.36
TXN_152202,CUST_88753,2155,,3,1,2,550.76,22.0,572.76
TXN_755575,CUST_21937,2156,,3,2,2,544.17,7.64,551.81
TXN_957135,CUST_12112,2157,,6,3,13,1134.36,16.6,1150.9599999999998
TXN_175401,CUST_95122,2158,,2,2,3,140.15,14.55,154.70000000000002
TXN_119295,CUST_76364,2159,,2,1,2,104.1,17.79,121.88999999999999
TXN_977190,CUST_65486,2160,,1,2,3,363.94,5.59,369.53
TXN_483764,CUST_29887,2161,,1,1,1,193.2,21.29,214.48999999999998
TXN_125571,CUST_30191,2162,,3,4,5,263.7,8.94,272.64
TXN_473606,CUST_61077,2163,,3,1,3,418.59,14.03,432.61999999999995
TXN_511403,CUST_73148,2164,,1,1,3,269.88,18.21,288.09
TXN_297877,CUST_32307,2165,,1,1,3,659.55,18.94,678.49
TXN_182832,CUST_60534,2166,,3,2,4,1006.7,18.28,1024.98
TXN_590127,CUST_19939,2167,,4,3,4,604.26,10.86,615.12
TXN_618838,CUST_71295,2168,,2,3,2,333.3,5.93,339.23
TXN_773509,CUST_17835,2169,,2,3,8,675.5,5.76,681.26
TXN_677158,CUST_48021,2170,,4,3,1,125.83,10.95,136.78
TXN_383729,CUST_32467,2171,,4,3,1,48.77,22.51,71.28
TXN_219772,CUST_69046,2172,,2,2,2,247.01,16.51,263.52
TXN_954284,CUST_71954,2173,,5,3,19,137.42,11.97,149.39
TXN_596847,CUST_35951,2174,,3,3,9,279.88,9.11,288.99
TXN_446630,CUST_29363,2175,,2,2,1,44.04,17.47,61.51
TXN_448911,CUST_48615,2176,,1,3,3,298.49,19.95,318.44
TXN_358309,CUST_92866,2177,,3,2,1,58.82,10.94,69.76
TXN_735797,CUST_98412,2178,,2,2,1,142.14,5.48,147.61999999999998
TXN_986066,CUST_57371,2179,,4,3,4,955.98,11.02,967.0
TXN_499998,CUST_37933,2180,,6,3,19,797.53,5.42,802.9499999999999
TXN_988237,CUST_17719,2181,,2,1,1,238.4,15.13,253.53
TXN_708515,CUST_82688,2182,,4,3,1,150.49,16.76,167.25
TXN_102895,CUST_34406,2183,,1,3,2,475.87,11.61,487.48
TXN_406953,CUST_95155,2184,,6,4,3,255.35,12.64,267.99
TXN_786631,CUST_89375,2185,,3,3,11,637.6,6.63,644.23
TXN_592465,CUST_68432,2186,,3,2,3,276.49,19.45,295.94
TXN_673606,CUST_74104,2187,,1,2,2,136.57,19.37,155.94
TXN_800641,CUST_87299,2188,,2,3,7,683.94,11.81,695.75
TXN_647720,CUST_11129,2189,,3,2,4,1135.31,13.43,1148.74
TXN_533021,CUST_85825,2190,,3,3,18,540.37,11.33,551.7
TXN_285293,CUST_59782,2191,,4,2,1,57.96,24.23,82.19
TXN_480191,CUST_95286,2192,,2,1,2,575.33,12.32,587.6500000000001
TXN_967511,CUST_52050,2193,,3,3,2,452.29,12.67,464.96000000000004
TXN_316822,CUST_74611,2194,,3,4,18,999.62,15.34,1014.96
TXN_274154,CUST_79157,2195,,1,2,3,770.92,17.06,787.9799999999999
TXN_767612,CUST_33076,2196,,3,3,15,1097.94,8.59,1106.53
TXN_167579,CUST_57701,2197,,1,3,1,228.32,11.58,239.9
TXN_831365,CUST_97052,2198,,2,3,13,1245.57,20.16,1265.73
TXN_107873,CUST_10040,2199,,4,3,4,993.86,17.27,1011.13
TXN_978106,CUST_52849,2200,,1,3,1,137.76,5.67,143.42999999999998
TXN_204248,CUST_70174,2201,,4,1,3,346.96,18.65,365.60999999999996
TXN_515847,CUST_16055,2202,,4,1,2,240.52,11.45,251.97
TXN_590825,CUST_43387,2203,,1,1,1,88.89,20.49,109.38
TXN_102644,CUST_96425,2204,,3,4,17,322.44,8.25,330.69
TXN_963489,CUST_17540,2205,,3,3,4,937.55,22.34,959.89
TXN_754180,CUST_29931,2206,,3,2,3,172.63,14.13,186.76
TXN_478153,CUST_47850,2207,,4,3,2,248.05,8.68,256.73
TXN_971439,CUST_18005,2208,,3,3,10,677.42,16.81,694.2299999999999
TXN_874781,CUST_15373,2209,,4,1,2,144.6,12.68,157.28
TXN_149357,CUST_15031,2210,,4,1,3,200.72,6.4,207.12
TXN_569343,CUST_99137,2211,,2,3,9,341.6,6.19,347.79
TXN_787682,CUST_45165,2212,,2,2,3,296.35,17.94,314.29
TXN_137947,CUST_75637,2213,,3,2,1,104.82,16.4,121.22
TXN_341096,CUST_39541,2214,,1,2,4,923.38,18.84,942.22
TXN_623123,CUST_14448,2215,,2,3,16,174.57,15.43,190.0
TXN_897093,CUST_52134,2216,,2,1,1,84.05,12.8,96.85
TXN_168733,CUST_82218,2217,,4,2,4,305.3,16.22,321.52
TXN_891104,CUST_84140,2218,,4,3,2,571.26,13.23,584.49
TXN_217461,CUST_54584,2219,,1,1,4,1141.58,14.67,1156.25
TXN_759606,CUST_25719,2220,,3,2,2,234.18,10.29,244.47
TXN_594950,CUST_55458,2221,,4,2,1,143.73,17.51,161.23999999999998
TXN_645156,CUST_62823,2222,,3,4,6,524.25,19.08,543.33
TXN_870652,CUST_95175,2223,,6,3,3,184.16,22.13,206.29
TXN_114214,CUST_54316,2224,,4,3,1,221.32,24.05,245.37
TXN_452037,CUST_85251,2225,,2,3,4,165.5,20.35,185.85
TXN_303141,CUST_54579,2226,,2,1,4,155.36,16.37,171.73000000000002
TXN_153020,CUST_12562,2227,,2,3,4,136.3,11.7,148.0
TXN_361454,CUST_93822,2228,,3,3,3,812.95,5.77,818.72
TXN_968856,CUST_96988,2229,,4,1,4,305.14,13.5,318.64
TXN_391731,CUST_98487,2230,,3,1,1,130.96,17.03,147.99
TXN_480650,CUST_70599,2231,,4,3,2,188.81,19.02,207.83
TXN_786640,CUST_24068,2232,,6,4,4,213.29,7.93,221.22
TXN_355632,CUST_64994,2233,,2,4,6,423.66,22.01,445.67
TXN_446346,CUST_96778,2234,,2,1,3,329.47,7.94,337.41
TXN_848077,CUST_43973,2235,,3,4,3,19.21,18.68,37.89
TXN_112946,CUST_16586,2236,,5,3,5,266.22,23.13,289.35
TXN_202730,CUST_73836,2237,,3,3,1,39.59,18.88,58.47
TXN_464597,CUST_55138,2238,,4,2,3,403.45,17.77,421.21999999999997
TXN_539304,CUST_20959,2239,,4,2,3,153.09,16.55,169.64000000000001
TXN_533871,CUST_33921,2240,,4,2,1,235.65,7.02,242.67000000000002
TXN_291088,CUST_43035,2241,,3,3,1,153.02,24.01,177.03
TXN_166612,CUST_72525,2242,,3,3,19,351.49,18.96,370.45
TXN_533550,CUST_21353,2243,,6,4,12,1118.12,19.57,1137.6899999999998
TXN_172693,CUST_89661,2244,,3,1,4,1014.52,7.77,1022.29
TXN_621809,CUST_97476,2245,,1,3,4,996.41,10.17,1006.5799999999999
TXN_333811,CUST_38121,2246,,4,1,2,480.4,12.07,492.46999999999997
TXN_275012,CUST_58088,2247,,4,1,3,769.02,24.87,793.89
TXN_695177,CUST_14996,2248,,1,1,2,559.24,22.23,581.47
TXN_782929,CUST_16150,2249,,6,4,17,1606.04,22.56,1628.6
TXN_892009,CUST_14342,2250,,3,3,1,155.65,15.51,171.16
TXN_656964,CUST_55810,2251,,3,3,2,78.23,14.96,93.19
TXN_138021,CUST_62673,2252,,3,3,4,456.46,13.17,469.63
TXN_845838,CUST_10310,2253,,3,2,4,145.5,11.16,156.66
TXN_280737,CUST_26734,2254,,3,3,1,26.63,12.56,39.19
TXN_372898,CUST_56820,2255,,4,2,3,841.46,7.13,848.59
TXN_121034,CUST_16958,2256,,5,3,6,596.42,15.91,612.3299999999999
TXN_729253,CUST_30253,2257,,4,1,2,525.77,15.73,541.5
TXN_360419,CUST_39100,2258,,2,2,2,55.04,15.08,70.12
TXN_941874,CUST_65456,2259,,5,4,13,720.04,14.52,734.56
TXN_136626,CUST_11123,2260,,3,2,4,311.3,11.51,322.81
TXN_369128,CUST_89094,2261,,4,2,1,56.54,8.6,65.14
TXN_896818,CUST_20707,2262,,1,1,1,288.83,24.66,313.49
TXN_164079,CUST_30858,2263,,4,1,4,365.9,17.44,383.34
TXN_419351,CUST_33190,2264,,4,2,3,511.6,8.5,520.1
TXN_310123,CUST_31666,2265,,1,3,4,1134.88,18.67,1153.5500000000002
TXN_497510,CUST_89924,2266,,3,1,4,521.45,24.86,546.3100000000001
TXN_268918,CUST_87462,2267,,2,1,2,307.64,19.95,327.59
TXN_908053,CUST_22009,2268,,6,3,15,943.56,11.19,954.75
TXN_226162,CUST_99403,2269,,6,3,12,129.64,7.36,137.0
TXN_633293,CUST_65705,2270,,1,1,2,109.14,20.01,129.15
TXN_275572,CUST_49091,2271,,2,4,7,109.07,15.84,124.91
TXN_184780,CUST_94743,2272,,6,3,13,533.38,20.32,553.7
TXN_981720,CUST_21424,2273,,3,4,15,275.04,11.32,286.36
TXN_624231,CUST_91701,2274,,2,2,4,1004.45,8.22,1012.6700000000001
